"facility_id","data_collection_year","lfg_collection_system_in_place","lfg_collected_mmscfd","lfg_flared_mmscfd","data_source_id","created_date","modified_date","data_source_location_id"
6415,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1269,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2188,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2516,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5514,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4349,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5129,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6179,2022,"Yes","0.36",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5540,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6394,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6538,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4927,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4882,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2563,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4869,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2578,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2674,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6117,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4559,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6139,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6336,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5260,2022,"Yes","0.4",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2568,2022,"Yes","0.9",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4682,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4657,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6174,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3827,2022,"Yes","3.9",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3181,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4598,2022,"Yes","0.0","0.0",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3114,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1240,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2153,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6158,2022,"Yes","2.039",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2567,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2186,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3237,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1471,2022,"Yes","2.0",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5104,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5103,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6170,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4259,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2165,2022,"Yes",NULL,"0.378",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2790,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2138,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4394,2022,"Yes","0.36","0.36",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2533,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4640,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2124,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3709,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4876,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1198,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1337,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1737,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1985,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3055,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3227,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4012,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6073,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6610,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2570,2022,"Yes","1.0",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4173,2022,"Yes","0.0","0.0",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2801,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2528,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3030,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1079,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6364,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3707,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3862,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3646,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4130,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4353,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1903,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5233,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4315,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3993,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6093,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4166,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2259,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1170,2022,"Yes","0.2","0.2",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3665,2022,"Yes","0.144","0.144",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5311,2022,"Yes","0.17","0.17",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2296,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6468,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2311,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3841,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2741,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5906,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4877,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4715,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1059,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6473,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1098,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1139,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1355,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1426,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2010,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2173,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5476,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3655,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3825,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3872,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3919,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5578,2022,"Yes","0.0792","0.0792",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4944,2022,"Yes","0.27","0.27",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5845,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5237,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5945,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1556,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1611,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1698,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1730,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1855,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1858,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1886,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1983,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2011,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2172,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2194,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2214,2022,"Yes","0.216","0.216",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2315,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2330,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2338,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2400,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2420,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2473,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2546,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2358,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2556,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2638,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2721,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2719,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2723,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2730,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2770,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2890,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2964,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2977,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3015,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3069,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3100,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3126,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3139,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3175,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3200,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3228,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3230,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3233,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3465,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3485,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3502,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3505,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3504,2022,"Yes","9.896","3.096",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3914,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3918,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4147,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4164,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4190,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4194,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4270,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4320,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4345,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4500,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4748,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4905,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5199,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5204,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5273,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5276,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5533,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5545,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5657,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5781,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6163,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6267,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6286,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6427,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2997,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2998,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4612,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3798,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1497,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2608,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3062,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2121,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2133,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2145,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1493,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5119,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1494,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1522,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3121,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3803,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1529,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6171,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2087,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2765,2022,"Yes","1.1",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4586,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3915,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1674,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3013,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4823,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5739,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6159,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6613,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1787,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4833,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2673,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2882,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5499,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1827,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2989,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2967,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1585,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2129,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5450,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5451,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5452,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6126,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6127,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6438,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6268,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5070,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1832,2022,"Yes",NULL,"0.144",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1162,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4034,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2383,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4009,2022,"Yes","0.13",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1859,2022,"Yes","0.9",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2484,2022,"Yes","0.4",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4764,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1663,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1735,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3823,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2039,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5183,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1920,2022,"Yes","0.077","0.0",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6083,2022,"Yes","0.5",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3178,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4112,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4499,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6294,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6590,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1063,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1894,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2657,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3086,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3170,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3299,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3893,2022,"Yes","0.432",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4155,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5093,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1830,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
